GeneSymbol	iCAF	mCAF	hsp_tpCAF	IDO_CAF	apCAF	dCAF	Pericyte	tpCAF	vCAF	rCAF
AP1S1	486.92897588890554061	450.45357251602757742	450.52399553252757869	451.81996319125840955	247.02979623046425672	246.33656650427684554	692.74530841244063595	634.26850263059873214	397.73657750049744664	292.35753736165730743
AP1S2	241.96834794734812135	282.85830173633070217	164.82183514138003488	383.11228981106921765	196.91039078825605202	71.84611263958497318	360.50689336750173197	260.40482902423235601	317.63710208710153893	269.02213974020202158
APAF1	90.25841558758834537	94.08140459368745212	58.40603263393585820	91.67908290390516868	115.51189370575079352	48.56894855927232868	200.38147726613365762	75.02135548789583197	77.66277692413173384	46.64415240200546720
APBB1IP	106.56377071135233336	44.95582099736606807	133.04628582467233855	254.90348203252264625	89.24650555708420541	287.29022259101390091	104.77021207853532303	152.85390184591798857	47.11955007940974838	92.13402731181776062
APCDD1	216.67947148739409613	352.04061012987710910	152.22701537901960478	174.03398905007034614	124.57752536759943496	330.84509602349413626	214.72941401045505927	124.52988834292791864	330.98721028104125708	115.57541921048436961
APEH	188.46142856975350810	222.34330944480819880	170.06368370389108691	197.76559670724759599	77.42091157565070603	186.08564268510920670	327.09164530402182436	214.38622019245181605	218.11500850577402844	165.99914779246265084
API5	225.32408216850427607	241.55687175449489246	182.97323347211201394	281.03911136583081998	228.21591573786596996	177.56805540554515233	184.62281130382717720	198.84565273743436364	293.69162232338032936	220.67835061672747088
APIP	168.68548212515349860	226.19524673489601696	141.97900946902993269	210.42822512843079608	124.91465001462523787	158.41598999935212078	279.84929186423124747	144.11542142636824337	263.58125367224346292	190.84132282048105367
APOBEC3G	132.30707374934593190	322.43868921744001454	281.22247511388093244	316.90922065017434761	144.11815992198106073	57.21694795297170799	137.98209192126489597	157.84282486640634602	198.67062663486737506	194.61357034037823155
APOC1	224.01950268907881991	275.72944800501471718	432.89943430958726367	982.17599532659926354	383.55036489309219405	747.15626298048618992	135.77779986550586955	253.49070884683081317	310.27263118090286298	688.14964578103308668
APOD	8727.26526223945620586	2676.46822775292639562	15276.76219761828360788	6059.36459932551315433	6529.98062845350887073	70748.24112297965621110	1864.25978968000595160	16900.65220799712187727	2612.74158013217356711	2083.96432919853850763
APOE	2995.21004414829485540	5223.26273662499443162	7204.45957224830362975	5622.34443840394760628	3334.33250932064629524	6862.24284078904383932	1852.72032968482039905	2428.09854542755601869	5102.67544860121233796	21152.42294926837712410
APOL2	357.20948537818179602	315.21145252550672922	853.44587543637749150	277.03969534094875371	294.86215950148471165	211.57626030797038652	297.18223559778090248	312.36497798150259086	204.96245875166954420	284.70962726746364524
APOL3	237.05310488033069305	350.03722832561891209	558.83070560891246714	270.74580233548692831	200.29111778288151413	351.64443693750939701	175.45985918151279748	248.84750931157466880	268.08996077116768220	472.22919867608698041
APOLD1	160.81871543926047252	1184.35292613830620212	89.96285006322447941	577.30662151545561755	297.46933252051178442	0.00000000000000000	405.83161652202647929	232.08516945242894280	1123.11920013458416179	383.41130933169745276
APPL2	277.69637562675171694	163.53374081883666236	195.33641997771871957	270.66117327472471743	236.76016746086986586	252.44806454748731994	149.09934489738344610	288.71551390236754742	198.67786738689738968	244.57738269576429957
AR	333.70208840342360190	295.58044353557318118	282.15553070398163982	230.58897934223918469	308.09908737833944770	405.02060414855890258	180.20003051853629472	229.95304269837487254	303.56921592102645491	295.33303223992584208
ARAF	156.64944992075751884	223.68049878337913583	121.33160531302503671	193.16660368333609199	135.94310504149507324	161.96967070856376836	237.98086265697955355	196.15420645614673845	190.46903891404085130	187.81692839268845319
ARAP1	373.14605955273674454	170.93865729455649216	347.90237320204380467	251.01516364367103051	249.27289169954730141	328.23098452733461272	345.54458547571130111	300.61927219648856635	173.38962893930039399	218.57524060930350629
ARC	130.94922411631091563	151.69508946943963679	214.38453380154649608	260.53330443089510027	319.48664283701987188	209.44207581336740986	134.21850110011001789	204.79592194394999183	494.29104760918136208	236.07051078957775303
AREG	182.90132723295391770	228.84752462598868306	178.36708898226842734	1387.75379427464645232	634.09794367432982654	0.00000000000000000	316.86327618253966421	242.18273432385393562	216.15128216113626536	115.88915950361317186
ARFGAP1	323.14789340211814306	184.28601986428304826	249.53405707012439052	287.12727552628638250	494.33559965057071395	146.19985281123771870	209.53775905005392133	220.45429787882849837	190.10802452982647992	179.91649418789924653
ARFIP2	281.95049974576414797	253.60035433772929991	254.60520904747733084	419.50044382355980588	152.33849150761037095	55.69439458038560531	212.57530967915059250	269.55523555655946666	231.75941459226274333	250.51182180556901358
ARHGAP10	277.72802024504750307	649.44567841722539470	212.72353134165084043	406.09460619724819708	361.45731524488360265	246.52430842625111040	325.31301860297583062	299.53218921085272086	731.19450327211859531	571.26443825522324005
ARHGAP11A	17.04417640327963213	15.04495669662375690	11.29509749279852038	20.23311724881799378	19.05281310948563345	5.14540137328982006	211.34231221352175112	11.26870241001000750	11.57060801524384885	0.00000000000000000
ARHGAP12	258.05895701118475927	257.77105896709065291	211.84334621595826320	242.30123457651109220	326.18041121217180489	296.27743352706318092	127.81011212894824780	284.84916991084617166	262.37577374239299388	288.13704615827663247
ARHGAP15	55.72193330594877381	389.29140986911528444	41.36414453409098257	202.19702149176461603	73.17803201136501912	18.14799770772789245	121.50570704953186407	65.35696364350850729	179.93013885750445979	606.57171545907942800
ARHGAP17	182.40198094909649740	426.11192827945944828	193.85845794557792487	295.93753708188972951	210.69392040956930146	131.90064124402823609	212.72548022196403394	146.98382797216268614	434.30777431447103254	329.42910776365835090
ARHGAP18	395.54293820717163044	429.13475067296474208	303.62797940094486648	310.59804179097307042	294.35042059749787313	203.45258432643845481	450.53155819333363752	440.64213302076302625	182.70496895483873345	228.29364892957582356
ARHGAP24	295.74312504313462568	469.60887467796004557	259.24196495947558105	268.06192057262944672	520.75264849041093385	324.21807601409915378	218.98447788850995721	272.38895543969840674	365.31451503482554699	244.67327961884845422
ARHGAP26	81.13637811735007688	484.95489957714920592	67.18646697642246579	256.52051326049831914	146.38475215025388820	169.80906860652305568	194.09383243361645555	129.56218149596324452	162.41995934419949776	80.41627026114683474
ARHGAP29	268.17903846856074779	1287.68523298585796510	236.89142392049365071	632.86129142846823470	462.09325384602482245	351.50346143942363142	623.53045719255408130	280.48084124024387620	1078.48907158331871869	918.24937004902790250
ARHGAP42	222.02482399763431431	655.25186001396639313	217.99107983380096698	273.34763012647823643	267.28940890267625718	147.18593991143998778	218.05072813983801439	173.59432867756629548	519.79061288141940622	392.22803733355436862
ARHGAP44	45.63309404899393229	235.05578753063133490	30.62599800789757509	74.92269015532561127	138.23563036538533311	2.07332112982585848	43.19483197415381426	40.17374496825446784	144.33346413628791538	78.24503344970548824
ARHGAP6	82.70221940968791330	321.21961388574521834	83.24947363454779747	188.05145154217422032	177.87902778984567931	118.01709007689156294	110.44484803876599699	84.50597179090271993	323.16567178530567617	247.54638141059530199
ARHGDIB	490.05383187974507564	2327.57804622857383947	435.85512318776204665	1569.27922181924600409	539.87452725155185362	159.14667116570734606	951.96634140021319581	517.60243090455696802	985.22308449166223454	1122.60671446297919829
ARHGEF1	227.42065430139899718	307.20100790400908863	232.60157117766445367	434.83697138704081908	235.94875838842833105	90.52193883901469462	198.52291264677728577	215.08172928681364056	246.85374239060587342	202.96249288090075424
ARHGEF10L	103.83271981822295515	142.76081688212991594	93.54226264896928456	107.38483327305084458	170.69992666868549236	59.35809471065093135	80.77830695269996397	91.50431296788741520	294.93224603678731910	88.76227981263753009
ARHGEF17	260.93143345259233001	963.86809403175993793	187.79911719487122923	422.89141102483131363	456.34891593976112745	120.32340554091571505	294.43317448725849772	288.42913873908202049	738.12174460161475054	458.57976506651510817
ARHGEF2	262.33940655958645038	444.20747696875309884	218.24559581196086810	420.56513512811375222	569.13807611317122337	79.28537732078714839	345.87514392946491171	446.25804795162014216	455.12767276674497907	277.22005309942733220
ARHGEF25	210.09240056097948468	311.36793623524994246	153.94732551747321736	317.36696721583172121	176.42380790501493948	195.01932601993826211	207.96439665834773791	199.11910685123288545	440.74322272344954854	346.39695949083272808
ARHGEF9	178.91938457953986585	227.26087092404526402	102.92272137696036793	144.18617501381535817	176.20581993765753737	125.33033026198664572	112.23335075278212969	90.40771254993221362	220.36753876162265442	159.97892150254745047
ARL14EP	305.57568232881442327	265.42929336801330464	290.76024638307944770	197.70540729656488566	210.78446087750927518	268.54242425718700815	195.70949604670488498	375.31922885159849557	262.05455398555119473	251.79908662384079321
ARL4C	1573.16458754906261674	415.78652905139415452	1029.24274529360741326	1245.17799255090676525	1492.27947574315817292	692.73911679200557501	993.41277905823210403	2536.07941335494842860	441.98787666478534675	412.18492627640262072
ARL4D	202.07641983358166726	150.62496037909752999	182.11264666896968833	177.83865967383695761	198.71903896660791133	405.36906993437833080	107.03511502520018439	205.23221289586035709	326.26096408995999809	234.51734092721108027
ARL6IP6	153.34545719160473709	188.67611420438913683	132.59893723905275920	192.45799652563940185	135.36122714108455511	138.33695697974891914	286.65033005519444487	220.35659389040887390	194.82120234805501013	112.96091297771732798
ARMCX6	332.59670440471489883	372.08840269186919159	271.98485821614031011	319.52157948237459095	211.55771741397862229	221.19208469921071014	383.57026168239872277	404.01630552372955663	279.44629527714471351	262.29898370994197876
ARPIN	155.36366695254437786	157.46759404735948351	116.55722225036267048	165.26080351254395850	125.36405518881525722	78.11790720892366835	247.88837134221313363	155.70076133217148140	146.51993450170036226	180.51020118774039247
ARRDC4	135.18205815352951049	268.09300405044155013	134.08924461025577557	182.46379829682518903	188.02289945000430293	137.44084959438197302	138.26811031387356365	147.21813540300783529	239.10869156478429431	158.59848893441844098
ARSA	352.37813241998816238	259.89810990998017814	390.90405734475109512	303.98405115174915636	224.78525544561176730	263.04896119679563071	218.05472657240355261	230.84795689019443898	178.86392088339610495	150.45210509163698021
ARTN	15.65638687909661186	42.90861552806845935	16.95340923791110299	57.64979428886814361	28.83353501130542185	0.00000000000000000	19.34337090409140103	13.07508064675162451	188.01157584447861382	38.91009432762744069
ASAP2	233.28302247618199772	502.95357645452952511	208.46177459602441218	242.89781932057377389	322.24374406665356219	202.37674956019529304	319.49489162493097183	177.28736004370259138	430.67160927937118231	395.35933562671453956
ASF1B	12.95938170973018799	13.37955293779623034	8.38350209989554074	17.36333300804367852	7.20559382593761732	0.00000000000000000	220.44325193915514660	18.72896982554797773	10.88030715485240130	0.00000000000000000
ASMTL	285.36758389330321961	255.24279009876195801	265.25974109648257127	230.23966724449502408	177.55392655580769201	270.12163823096983606	166.94290228940940324	241.72149183983731291	289.40978465874331960	207.60329508841036272
ASPM	35.16269756176797046	31.83750671363067752	28.81952633719170365	71.91971147855250024	0.00000000000000000	0.00000000000000000	828.77990601495503142	29.09190588847090453	31.46258916873277656	0.00000000000000000
ASPSCR1	212.70757302964659630	210.51023312775521390	196.72423740808358161	284.31234068332332754	198.11771037433675247	117.39005366886581783	200.91149562350932456	166.32289142763900713	164.66746150185417719	140.03143410753349940
ASXL1	363.67274310626152101	574.10371825998583972	362.24796352443456726	418.62107236483535644	693.75006292716579992	268.33374024973755922	441.54090334547606744	331.47558759377955084	599.78158828645837275	610.82986089126927709
ATAD2	92.54329312245587857	118.28487347819515207	85.05694774906064026	129.90467219117252284	129.29617357486685592	24.09033527289315657	603.46875913507426503	113.60892659828543572	125.71603840245363415	77.80369194488784501
ATAD3A	165.85490209351110025	164.29285890501898848	123.43652699847990561	145.41801516368587954	106.22810823175107942	75.98226870457759219	291.28959220573807443	131.51382873992645273	153.98922737813441586	115.12447626084556873
